,game,model,experiment,episode,metric,value
2106,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_12,Aborted at Player 1,0.0
2107,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_12,Aborted at Player 2,0.0
2108,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_12,Request Count,0.0
2109,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_12,Violated Request Count,0.0
2110,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_12,Parsed Request Count,0.0
2111,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_12,Request Success Ratio,0.0
2112,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Precision,
2113,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Recall,
2114,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,F1,
2115,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Main Score,
2116,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Average Changed Cell Count,
2117,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Average Generated Instruction Length,
2118,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Average Generated Expression Number of Tokens,
2119,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Success,0.0
2120,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Lose,0.0
2121,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Aborted,1.0
2122,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Aborted at Player 1,0.0
2123,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Aborted at Player 2,0.0
2124,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Request Count,0.0
2125,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Violated Request Count,0.0
2126,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Parsed Request Count,0.0
2127,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_13,Request Success Ratio,0.0
2128,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Precision,
2129,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Recall,
2130,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,F1,
2131,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Main Score,
2132,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Average Changed Cell Count,
2133,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Average Generated Instruction Length,
2134,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Average Generated Expression Number of Tokens,
2135,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Success,0.0
2136,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Lose,0.0
2137,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Aborted,1.0
2138,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Aborted at Player 1,0.0
2139,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Aborted at Player 2,0.0
2140,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Request Count,0.0
2141,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Violated Request Count,0.0
2142,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Parsed Request Count,0.0
2143,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_18,Request Success Ratio,0.0
2144,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Precision,
2145,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Recall,
2146,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,F1,
2147,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Main Score,
2148,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Average Changed Cell Count,
2149,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Average Generated Instruction Length,
2150,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Average Generated Expression Number of Tokens,
2151,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Success,0.0
2152,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Lose,0.0
2153,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Aborted,1.0
2154,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Aborted at Player 1,0.0
2155,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Aborted at Player 2,0.0
2156,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Request Count,0.0
2157,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Violated Request Count,0.0
2158,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Parsed Request Count,0.0
2159,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_8,Request Success Ratio,0.0
2160,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Precision,
2161,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Recall,
2162,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,F1,
2163,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Main Score,
2164,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Average Changed Cell Count,
2165,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Average Generated Instruction Length,
2166,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Average Generated Expression Number of Tokens,
2167,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Success,0.0
2168,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Lose,0.0
2169,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Aborted,1.0
2170,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Aborted at Player 1,0.0
2171,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Aborted at Player 2,0.0
2172,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Request Count,0.0
2173,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Violated Request Count,0.0
2174,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Parsed Request Count,0.0
2175,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_4,Request Success Ratio,0.0
2176,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Precision,0.0
2177,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Recall,0.0
2178,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,F1,0.0
2179,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Main Score,0.0
2180,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Average Changed Cell Count,1.0
2181,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Average Generated Instruction Length,23.0
2182,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Average Generated Expression Number of Tokens,3.0
2183,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Success,0.0
2184,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Lose,1.0
2185,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Aborted,0.0
2186,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Aborted at Player 1,0.0
2187,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Aborted at Player 2,0.0
2188,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Request Count,2.0
2189,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Violated Request Count,0.0
2190,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Parsed Request Count,2.0
2191,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_5,Request Success Ratio,1.0
2192,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Precision,
2193,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Recall,
2194,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,F1,
2195,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Main Score,
2196,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Average Changed Cell Count,
2197,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Average Generated Instruction Length,
2198,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Average Generated Expression Number of Tokens,
2199,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Success,0.0
2200,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Lose,0.0
2201,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Aborted,1.0
2202,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Aborted at Player 1,0.0
2203,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Aborted at Player 2,0.0
2204,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Request Count,0.0
2205,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Violated Request Count,0.0
2206,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Parsed Request Count,0.0
2207,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_0,Request Success Ratio,0.0
2208,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Precision,
2209,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Recall,
2210,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,F1,
2211,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Main Score,
2212,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Average Changed Cell Count,
2213,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Average Generated Instruction Length,
2214,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Average Generated Expression Number of Tokens,
2215,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Success,0.0
2216,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Lose,0.0
2217,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Aborted,1.0
2218,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Aborted at Player 1,0.0
2219,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Aborted at Player 2,0.0
2220,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Request Count,0.0
2221,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Violated Request Count,0.0
2222,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Parsed Request Count,0.0
2223,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_11,Request Success Ratio,0.0
2224,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Precision,
2225,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Recall,
2226,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,F1,
2227,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Main Score,
2228,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Average Changed Cell Count,
2229,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Average Generated Instruction Length,
2230,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Average Generated Expression Number of Tokens,
2231,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Success,0.0
2232,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Lose,0.0
2233,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Aborted,1.0
2234,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Aborted at Player 1,0.0
2235,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Aborted at Player 2,0.0
2236,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Request Count,0.0
2237,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Violated Request Count,0.0
2238,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Parsed Request Count,0.0
2239,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,1_random_grids,episode_9,Request Success Ratio,0.0
2240,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Precision,
2241,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Recall,
2242,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,F1,
2243,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Main Score,
2244,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Average Changed Cell Count,
2245,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Average Generated Instruction Length,
2246,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Average Generated Expression Number of Tokens,
2247,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Success,0.0
2248,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Lose,0.0
2249,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Aborted,1.0
2250,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Aborted at Player 1,0.0
2251,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Aborted at Player 2,0.0
2252,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Request Count,0.0
2253,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Violated Request Count,0.0
2254,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Parsed Request Count,0.0
2255,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_17,Request Success Ratio,0.0
2256,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Precision,
2257,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Recall,
2258,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,F1,
2259,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Main Score,
2260,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Average Changed Cell Count,
2261,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Average Generated Instruction Length,
2262,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Average Generated Expression Number of Tokens,
2263,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Success,0.0
2264,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Lose,0.0
2265,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Aborted,1.0
2266,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Aborted at Player 1,0.0
2267,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Aborted at Player 2,0.0
2268,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Request Count,0.0
2269,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Violated Request Count,0.0
2270,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Parsed Request Count,0.0
2271,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_2,Request Success Ratio,0.0
2272,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Precision,0.0
2273,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Recall,0.0
2274,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,F1,0.0
2275,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Main Score,0.0
2276,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Average Changed Cell Count,1.0
2277,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Average Generated Instruction Length,23.0
2278,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Average Generated Expression Number of Tokens,3.0
2279,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Success,0.0
2280,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Lose,1.0
2281,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Aborted,0.0
2282,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Aborted at Player 1,0.0
2283,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Aborted at Player 2,0.0
2284,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Request Count,2.0
2285,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Violated Request Count,0.0
2286,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Parsed Request Count,2.0
2287,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_14,Request Success Ratio,1.0
2288,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Precision,
2289,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Recall,
2290,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,F1,
2291,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Main Score,
2292,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Average Changed Cell Count,
2293,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Average Generated Instruction Length,
2294,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Average Generated Expression Number of Tokens,
2295,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Success,0.0
2296,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Lose,0.0
2297,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Aborted,1.0
2298,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Aborted at Player 1,0.0
2299,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Aborted at Player 2,0.0
2300,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Request Count,0.0
2301,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Violated Request Count,0.0
2302,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Parsed Request Count,0.0
2303,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_16,Request Success Ratio,0.0
2304,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Precision,
2305,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Recall,
2306,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,F1,
2307,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Main Score,
2308,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Average Changed Cell Count,
2309,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Average Generated Instruction Length,
2310,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Average Generated Expression Number of Tokens,
2311,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Success,0.0
2312,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Lose,0.0
2313,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Aborted,1.0
2314,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Aborted at Player 1,0.0
2315,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Aborted at Player 2,0.0
2316,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Request Count,0.0
2317,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Violated Request Count,0.0
2318,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Parsed Request Count,0.0
2319,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_7,Request Success Ratio,0.0
2320,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Precision,
2321,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Recall,
2322,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,F1,
2323,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Main Score,
2324,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Average Changed Cell Count,
2325,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Average Generated Instruction Length,
2326,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Average Generated Expression Number of Tokens,
2327,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Success,0.0
2328,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Lose,0.0
2329,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Aborted,1.0
2330,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Aborted at Player 1,0.0
2331,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Aborted at Player 2,0.0
2332,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Request Count,0.0
2333,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Violated Request Count,0.0
2334,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Parsed Request Count,0.0
2335,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_10,Request Success Ratio,0.0
2336,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Precision,0.0
2337,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Recall,0.0
2338,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,F1,0.0
2339,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Main Score,0.0
2340,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Average Changed Cell Count,1.0
2341,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Average Generated Instruction Length,23.0
2342,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Average Generated Expression Number of Tokens,3.0
2343,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Success,0.0
2344,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Lose,1.0
2345,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Aborted,0.0
2346,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Aborted at Player 1,0.0
2347,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Aborted at Player 2,0.0
2348,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Request Count,2.0
2349,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Violated Request Count,0.0
2350,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Parsed Request Count,2.0
2351,imagegame,aya-23-35B-t0.0--aya-23-35B-t0.0,0_compact_grids,episode_19,Request Success Ratio,1.0
